token,auc,age,n_healthy,n_diseased,auc_delong,auc_variance_delong,sex,offset_days,index,ICD-10 Chapter (short),name,color,count
42,0.48507786,70,68,34,0.48507786,0.0037977261404764963,female,365.25,42,Medications,ANTIHYP_ON,#1f77b4,2819.0
42,0.37461084,75,59,49,0.37461084,0.003113394277922802,female,365.25,42,Medications,ANTIHYP_ON,#1f77b4,2819.0
42,0.40710783,80,51,40,0.40710783,0.0039521829953530156,female,365.25,42,Medications,ANTIHYP_ON,#1f77b4,2819.0
42,0.35742188,85,32,24,0.35742188,0.007088649125683802,female,365.25,42,Medications,ANTIHYP_ON,#1f77b4,2819.0
42,0.18888885,90,9,10,0.18888885,0.010610424992519851,female,365.25,42,Medications,ANTIHYP_ON,#1f77b4,2819.0
43,0.9165061,65,173,9,0.9165061,0.0008342071023392648,female,365.25,43,Medications,ANTIHYP_OFF,#1f77b4,1169.0
43,0.843871,70,155,15,0.843871,0.003241443111645205,female,365.25,43,Medications,ANTIHYP_OFF,#1f77b4,1169.0
43,0.8023369,75,158,13,0.8023369,0.00305788707326146,female,365.25,43,Medications,ANTIHYP_OFF,#1f77b4,1169.0
43,0.7654321,80,135,15,0.7654321,0.003242929830269131,female,365.25,43,Medications,ANTIHYP_OFF,#1f77b4,1169.0
43,0.7330357,85,105,16,0.7330357,0.00477068546587837,female,365.25,43,Medications,ANTIHYP_OFF,#1f77b4,1169.0
43,0.6708333,90,45,8,0.6708333,0.014074725479749382,female,365.25,43,Medications,ANTIHYP_OFF,#1f77b4,1169.0
43,0.45,95,15,4,0.45,0.017936508532554407,female,365.25,43,Medications,ANTIHYP_OFF,#1f77b4,1169.0
44,0.61009175,65,109,33,0.61009175,0.003835898816166588,female,365.25,44,Medications,STATIN_ON,#1f77b4,2132.0
44,0.52211845,70,107,30,0.52211845,0.003701157495874093,female,365.25,44,Medications,STATIN_ON,#1f77b4,2132.0
44,0.40026283,75,107,32,0.40026283,0.004054598041191734,female,365.25,44,Medications,STATIN_ON,#1f77b4,2132.0
44,0.36479592,80,98,26,0.36479592,0.004746830542448769,female,365.25,44,Medications,STATIN_ON,#1f77b4,2132.0
44,0.39423075,85,78,8,0.39423075,0.012061756102635513,female,365.25,44,Medications,STATIN_ON,#1f77b4,2132.0
44,0.35606062,90,33,4,0.35606062,0.03375373008302641,female,365.25,44,Medications,STATIN_ON,#1f77b4,2132.0
44,0.7692307,95,13,2,0.7692307,0.017504930261089038,female,365.25,44,Medications,STATIN_ON,#1f77b4,2132.0
45,0.9552723,65,178,13,0.9552723,0.00023388320320444394,female,365.25,45,Medications,STATIN_OFF,#1f77b4,984.0
45,0.795679,70,162,10,0.795679,0.006104061533461012,female,365.25,45,Medications,STATIN_OFF,#1f77b4,984.0
45,0.8799607,75,157,13,0.8799607,0.0032081536518986276,female,365.25,45,Medications,STATIN_OFF,#1f77b4,984.0
45,0.9165601,80,136,23,0.9165601,0.0006741345017505852,female,365.25,45,Medications,STATIN_OFF,#1f77b4,984.0
45,0.804329,85,105,11,0.804329,0.005741587968463328,female,365.25,45,Medications,STATIN_OFF,#1f77b4,984.0
45,0.82440484,90,48,7,0.82440484,0.0098088767717238,female,365.25,45,Medications,STATIN_OFF,#1f77b4,984.0
45,0.92156863,95,17,3,0.92156863,0.0047577853811928625,female,365.25,45,Medications,STATIN_OFF,#1f77b4,984.0
46,0.61125654,65,191,12,0.61125654,0.008273495371933722,female,365.25,46,Medications,DIABRX_ON,#1f77b4,736.0
46,0.5368324,70,181,9,0.5368324,0.009372962941928485,female,365.25,46,Medications,DIABRX_ON,#1f77b4,736.0
46,0.41745922,75,184,8,0.41745922,0.00975953944686988,female,365.25,46,Medications,DIABRX_ON,#1f77b4,736.0
46,0.80173165,80,165,7,0.80173165,0.004477145578774259,female,365.25,46,Medications,DIABRX_ON,#1f77b4,736.0
46,0.7280702,85,133,6,0.7280702,0.006313511246544105,female,365.25,46,Medications,DIABRX_ON,#1f77b4,736.0
46,0.44444445,90,63,2,0.44444445,0.1460349996014615,female,365.25,46,Medications,DIABRX_ON,#1f77b4,736.0
47,0.81880736,65,218,4,0.81880736,0.032333671048145995,female,365.25,47,Medications,DIABRX_OFF,#1f77b4,272.0
47,0.81092966,70,199,4,0.81092966,0.02981149014469181,female,365.25,47,Medications,DIABRX_OFF,#1f77b4,272.0
47,0.9966499,75,199,3,0.9966499,1.4028852521527543e-05,female,365.25,47,Medications,DIABRX_OFF,#1f77b4,272.0
47,0.9867425,80,176,6,0.9867425,8.955221268882571e-05,female,365.25,47,Medications,DIABRX_OFF,#1f77b4,272.0
47,0.92434984,85,141,3,0.92434984,0.0039848207352026,female,365.25,47,Medications,DIABRX_OFF,#1f77b4,272.0
47,0.98550725,90,69,2,0.98550725,0.0003135153501336753,female,365.25,47,Medications,DIABRX_OFF,#1f77b4,272.0
48,0.920068,65,196,3,0.920068,0.0008510079401466236,female,365.25,48,Medications,ADRX_ON,#1f77b4,673.0
48,0.53146064,70,178,5,0.53146064,0.029755225410981852,female,365.25,48,Medications,ADRX_ON,#1f77b4,673.0
48,0.7015016,75,176,14,0.7015016,0.008281584038541444,female,365.25,48,Medications,ADRX_ON,#1f77b4,673.0
48,0.55283225,80,153,6,0.55283225,0.0153990509023206,female,365.25,48,Medications,ADRX_ON,#1f77b4,673.0
48,0.71904385,85,116,11,0.71904385,0.0057974239244783544,female,365.25,48,Medications,ADRX_ON,#1f77b4,673.0
48,0.74174523,90,53,8,0.74174523,0.014314272332247214,female,365.25,48,Medications,ADRX_ON,#1f77b4,673.0
49,0.85714287,70,196,2,0.85714287,0.020669803951249528,female,365.25,49,Medications,ADRX_OFF,#1f77b4,250.0
49,0.9492386,75,197,7,0.9492386,0.0012252452046909398,female,365.25,49,Medications,ADRX_OFF,#1f77b4,250.0
49,0.954023,80,174,2,0.954023,0.0005009789838075873,female,365.25,49,Medications,ADRX_OFF,#1f77b4,250.0
49,0.9546568,85,136,6,0.9546568,0.001519024677748968,female,365.25,49,Medications,ADRX_OFF,#1f77b4,250.0
49,0.9621212,90,66,4,0.9621212,0.0005215324537421913,female,365.25,49,Medications,ADRX_OFF,#1f77b4,250.0
50,0.5578512,65,176,11,0.5578512,0.0076361134234167434,female,365.25,50,Clinical measures,BMI_low,#2ca02c,1013.0
50,0.61728394,70,153,18,0.61728394,0.004875900606413852,female,365.25,50,Clinical measures,BMI_low,#2ca02c,1013.0
50,0.37743586,75,150,13,0.37743586,0.005623488836926897,female,365.25,50,Clinical measures,BMI_low,#2ca02c,1013.0
50,0.48363557,80,133,17,0.48363557,0.007375652097008397,female,365.25,50,Clinical measures,BMI_low,#2ca02c,1013.0
50,0.38366336,85,101,10,0.38366336,0.014529712709843446,female,365.25,50,Clinical measures,BMI_low,#2ca02c,1013.0
50,0.5260416,90,48,6,0.5260416,0.017751197958764366,female,365.25,50,Clinical measures,BMI_low,#2ca02c,1013.0
51,0.44364208,65,91,35,0.44364208,0.0034410345317042986,female,365.25,51,Clinical measures,BMI_mid,#2ca02c,2560.0
51,0.45535713,70,82,28,0.45535713,0.003637335511758405,female,365.25,51,Clinical measures,BMI_mid,#2ca02c,2560.0
51,0.36971155,75,78,40,0.36971155,0.0031607047565495273,female,365.25,51,Clinical measures,BMI_mid,#2ca02c,2560.0
51,0.2962582,80,64,38,0.2962582,0.003079217059769477,female,365.25,51,Clinical measures,BMI_mid,#2ca02c,2560.0
51,0.30995476,85,39,17,0.30995476,0.00803850742762132,female,365.25,51,Clinical measures,BMI_mid,#2ca02c,2560.0
51,0.7017544,90,19,6,0.7017544,0.026816798371062964,female,365.25,51,Clinical measures,BMI_mid,#2ca02c,2560.0
52,0.50041854,65,112,32,0.50041854,0.002965981695231334,female,365.25,52,Clinical measures,BMI_high,#2ca02c,2081.0
52,0.3600713,70,102,33,0.3600713,0.0029619212664333083,female,365.25,52,Clinical measures,BMI_high,#2ca02c,2081.0
52,0.2716049,75,108,30,0.2716049,0.002277131761312991,female,365.25,52,Clinical measures,BMI_high,#2ca02c,2081.0
52,0.41511524,80,94,24,0.41511524,0.005215420285812181,female,365.25,52,Clinical measures,BMI_high,#2ca02c,2081.0
52,0.46710527,85,76,9,0.46710527,0.01398422286942921,female,365.25,52,Clinical measures,BMI_high,#2ca02c,2081.0
52,0.22352943,90,34,5,0.22352943,0.03588916633576174,female,365.25,52,Clinical measures,BMI_high,#2ca02c,2081.0
53,0.5711934,65,81,30,0.5711934,0.004525452993525248,female,365.25,53,Clinical measures,SBP_normal,#2ca02c,2472.0
53,0.67807513,70,67,29,0.67807513,0.003912924029691505,female,365.25,53,Clinical measures,SBP_normal,#2ca02c,2472.0
53,0.5471666,75,75,40,0.5471666,0.003504706547730084,female,365.25,53,Clinical measures,SBP_normal,#2ca02c,2472.0
53,0.62373626,80,65,35,0.62373626,0.003832771141865572,female,365.25,53,Clinical measures,SBP_normal,#2ca02c,2472.0
53,0.5751613,85,50,31,0.5751613,0.004345054749786029,female,365.25,53,Clinical measures,SBP_normal,#2ca02c,2472.0
53,0.7125,90,20,10,0.7125,0.009694078872078384,female,365.25,53,Clinical measures,SBP_normal,#2ca02c,2472.0
53,0.8035714,95,7,4,0.8035714,0.03295067863754275,female,365.25,53,Clinical measures,SBP_normal,#2ca02c,2472.0
54,0.53142,65,43,47,0.53142,0.003780873259650458,female,365.25,54,Clinical measures,SBP_elevated,#2ca02c,3252.0
54,0.4803818,70,41,46,0.4803818,0.003985138582504008,female,365.25,54,Clinical measures,SBP_elevated,#2ca02c,3252.0
54,0.54292446,75,40,53,0.54292446,0.003597499736088717,female,365.25,54,Clinical measures,SBP_elevated,#2ca02c,3252.0
54,0.49136364,80,25,44,0.49136364,0.005535229257063699,female,365.25,54,Clinical measures,SBP_elevated,#2ca02c,3252.0
54,0.41501975,85,11,23,0.41501975,0.01614574113433061,female,365.25,54,Clinical measures,SBP_elevated,#2ca02c,3252.0
54,0.9047619,90,3,7,0.9047619,0.01284958274636594,female,365.25,54,Clinical measures,SBP_elevated,#2ca02c,3252.0
55,0.56279457,65,90,33,0.56279457,0.0032226629725616396,female,365.25,55,Clinical measures,SBP_high,#2ca02c,2596.0
55,0.4295315,70,84,31,0.4295315,0.0039377573811194425,female,365.25,55,Clinical measures,SBP_high,#2ca02c,2596.0
55,0.415996,75,71,42,0.415996,0.003323434690193935,female,365.25,55,Clinical measures,SBP_high,#2ca02c,2596.0
55,0.39550388,80,44,46,0.39550388,0.003762822681181263,female,365.25,55,Clinical measures,SBP_high,#2ca02c,2596.0
55,0.43235296,85,30,17,0.43235296,0.008939859762196013,female,365.25,55,Clinical measures,SBP_high,#2ca02c,2596.0
55,0.24999997,90,12,7,0.24999997,0.027133580663540366,female,365.25,55,Clinical measures,SBP_high,#2ca02c,2596.0
56,0.44162643,65,23,54,0.44162643,0.004457907236602618,female,365.25,56,Clinical measures,DBP_normal,#2ca02c,3644.0
56,0.5046685,70,21,51,0.5046685,0.005218797724347211,female,365.25,56,Clinical measures,DBP_normal,#2ca02c,3644.0
56,0.42063487,75,21,57,0.42063487,0.0058876729680262235,female,365.25,56,Clinical measures,DBP_normal,#2ca02c,3644.0
56,0.30555546,80,12,42,0.30555546,0.008855815321416417,female,365.25,56,Clinical measures,DBP_normal,#2ca02c,3644.0
56,0.2275641,85,6,26,0.2275641,0.006667488474817676,female,365.25,56,Clinical measures,DBP_normal,#2ca02c,3644.0
57,0.6469476,65,86,40,0.6469476,0.003052037005024823,female,365.25,57,Clinical measures,DBP_elevated,#2ca02c,2357.0
57,0.5030722,70,84,31,0.5030722,0.003760297385652743,female,365.25,57,Clinical measures,DBP_elevated,#2ca02c,2357.0
57,0.6172786,75,78,44,0.6172786,0.0027787666423638984,female,365.25,57,Clinical measures,DBP_elevated,#2ca02c,2357.0
57,0.5497596,80,65,32,0.5497596,0.004187745156053849,female,365.25,57,Clinical measures,DBP_elevated,#2ca02c,2357.0
