lifestyle,mask_ties,no_event_rate,n,med,mean,frac_scored,n_redirected,med_redirected,n_from_lifestyle,med_from_lifestyle,true_med,true_mean
False,False,0,76208,0.00273785088211298,2.860586166381836,0.8161062325979868,0,,3411,0.9390828013420105,1.111567419575633,1.5198241848562983
False,False,5,76208,0.00273785088211298,0.3950931131839752,0.49434674589222816,0,,4325,0.00273785088211298,1.111567419575633,1.5198241848562983
False,True,0,76208,57.549625396728516,39.109249114990234,0.8161062325979868,57181,66.49417877197266,3411,1.1854894161224365,1.111567419575633,1.5198241848562983
False,True,5,76208,1.4318959712982178,3.0715038776397705,0.49434674589222816,57906,1.8672142028808594,4325,1.7796030044555664,1.111567419575633,1.5198241848562983
True,False,0,76208,0.00273785088211298,1.5681241750717163,0.8161062325979868,0,,2939,3.2854208946228027,1.111567419575633,1.5198241848562983
True,False,5,76208,0.00273785088211298,0.42125970125198364,0.4637582381471091,0,,1456,0.9171800017356873,1.111567419575633,1.5198241848562983
True,True,0,76208,2.7378509044647217,17.80228042602539,0.8161062325979868,56146,6.106776237487793,2939,3.2854208946228027,1.111567419575633,1.5198241848562983
True,True,5,76208,1.2840520143508911,2.6214327812194824,0.4637582381471091,56065,1.5797399282455444,1456,0.9171800017356873,1.111567419575633,1.5198241848562983
