token,auc,age,n_healthy,n_diseased,auc_delong,auc_variance_delong,sex,offset_days,index,ICD-10 Chapter (short),name,color,count
47,0.9219858,85,141,3,0.9219858,0.005205977204345211,female,365.25,47,Medications,DIABRX_OFF,#1f77b4,272.0
47,0.9782609,90,69,2,0.9782609,0.0006254862641434804,female,365.25,47,Medications,DIABRX_OFF,#1f77b4,272.0
48,0.93537414,65,196,3,0.93537414,0.000728937506389952,female,365.25,48,Medications,ADRX_ON,#1f77b4,673.0
48,0.5544944,70,178,5,0.5544944,0.027473747673412416,female,365.25,48,Medications,ADRX_ON,#1f77b4,673.0
48,0.6856737,75,176,14,0.6856737,0.008111037987263136,female,365.25,48,Medications,ADRX_ON,#1f77b4,673.0
48,0.5947712,80,153,6,0.5947712,0.015916542328054714,female,365.25,48,Medications,ADRX_ON,#1f77b4,673.0
48,0.6496866,85,116,11,0.6496866,0.006479131259160626,female,365.25,48,Medications,ADRX_ON,#1f77b4,673.0
48,0.7099056,90,53,8,0.7099056,0.015720999306621894,female,365.25,48,Medications,ADRX_ON,#1f77b4,673.0
49,0.86734694,70,196,2,0.86734694,0.016532240529509454,female,365.25,49,Medications,ADRX_OFF,#1f77b4,250.0
49,0.90210295,75,197,7,0.90210295,0.00400675379831022,female,365.25,49,Medications,ADRX_OFF,#1f77b4,250.0
49,0.9770115,80,174,2,0.9770115,0.00012982678815399296,female,365.25,49,Medications,ADRX_OFF,#1f77b4,250.0
49,0.97303915,85,136,6,0.97303915,0.00019908652413169829,female,365.25,49,Medications,ADRX_OFF,#1f77b4,250.0
49,0.9431818,90,66,4,0.9431818,0.0007842116697481909,female,365.25,49,Medications,ADRX_OFF,#1f77b4,250.0
50,0.63894624,65,176,11,0.63894624,0.007932898374125199,female,365.25,50,Clinical measures,BMI_low,#2ca02c,1013.0
50,0.58278865,70,153,18,0.58278865,0.0050472283408094275,female,365.25,50,Clinical measures,BMI_low,#2ca02c,1013.0
50,0.3625641,75,150,13,0.3625641,0.00631340103888626,female,365.25,50,Clinical measures,BMI_low,#2ca02c,1013.0
50,0.44758955,80,133,17,0.44758955,0.006016419200569844,female,365.25,50,Clinical measures,BMI_low,#2ca02c,1013.0
50,0.36336637,85,101,10,0.36336637,0.012202453564852663,female,365.25,50,Clinical measures,BMI_low,#2ca02c,1013.0
50,0.5625,90,48,6,0.5625,0.013526737751986763,female,365.25,50,Clinical measures,BMI_low,#2ca02c,1013.0
51,0.48555732,65,91,35,0.48555732,0.0033314153058995695,female,365.25,51,Clinical measures,BMI_mid,#2ca02c,2560.0
51,0.46537453,70,82,28,0.46537453,0.0037323750736057704,female,365.25,51,Clinical measures,BMI_mid,#2ca02c,2560.0
51,0.3703526,75,78,40,0.3703526,0.003259981733375234,female,365.25,51,Clinical measures,BMI_mid,#2ca02c,2560.0
51,0.30119246,80,64,38,0.30119246,0.002962531635688402,female,365.25,51,Clinical measures,BMI_mid,#2ca02c,2560.0
51,0.30769235,85,39,17,0.30769235,0.007774676223941521,female,365.25,51,Clinical measures,BMI_mid,#2ca02c,2560.0
51,0.5964912,90,19,6,0.5964912,0.032085085503237507,female,365.25,51,Clinical measures,BMI_mid,#2ca02c,2560.0
52,0.4465681,65,112,32,0.4465681,0.0036898278628561187,female,365.25,52,Clinical measures,BMI_high,#2ca02c,2081.0
52,0.41235888,70,102,33,0.41235888,0.003088080392555825,female,365.25,52,Clinical measures,BMI_high,#2ca02c,2081.0
52,0.25478393,75,108,30,0.25478393,0.002397232053335154,female,365.25,52,Clinical measures,BMI_high,#2ca02c,2081.0
52,0.39871454,80,94,24,0.39871454,0.005406773345492613,female,365.25,52,Clinical measures,BMI_high,#2ca02c,2081.0
52,0.4561404,85,76,9,0.4561404,0.014227677547388094,female,365.25,52,Clinical measures,BMI_high,#2ca02c,2081.0
52,0.20882353,90,34,5,0.20882353,0.03165853867191003,female,365.25,52,Clinical measures,BMI_high,#2ca02c,2081.0
53,0.60390943,65,81,30,0.60390943,0.004644645560914723,female,365.25,53,Clinical measures,SBP_normal,#2ca02c,2472.0
53,0.6510551,70,67,29,0.6510551,0.00408948412058223,female,365.25,53,Clinical measures,SBP_normal,#2ca02c,2472.0
53,0.55733335,75,75,40,0.55733335,0.0033119149032858966,female,365.25,53,Clinical measures,SBP_normal,#2ca02c,2472.0
53,0.6081319,80,65,35,0.6081319,0.0036505454619674338,female,365.25,53,Clinical measures,SBP_normal,#2ca02c,2472.0
53,0.56580645,85,50,31,0.56580645,0.004208629728524619,female,365.25,53,Clinical measures,SBP_normal,#2ca02c,2472.0
53,0.63,90,20,10,0.63,0.016484209885443895,female,365.25,53,Clinical measures,SBP_normal,#2ca02c,2472.0
53,0.60714287,95,7,4,0.60714287,0.05399659924766647,female,365.25,53,Clinical measures,SBP_normal,#2ca02c,2472.0
54,0.58164275,65,43,47,0.58164275,0.003678251124805369,female,365.25,54,Clinical measures,SBP_elevated,#2ca02c,3252.0
54,0.5336692,70,41,46,0.5336692,0.003952694114366658,female,365.25,54,Clinical measures,SBP_elevated,#2ca02c,3252.0
54,0.55283016,75,40,53,0.55283016,0.003592687413633413,female,365.25,54,Clinical measures,SBP_elevated,#2ca02c,3252.0
54,0.5290909,80,25,44,0.5290909,0.005197880670515352,female,365.25,54,Clinical measures,SBP_elevated,#2ca02c,3252.0
54,0.47035575,85,11,23,0.47035575,0.0137976343576417,female,365.25,54,Clinical measures,SBP_elevated,#2ca02c,3252.0
54,0.7619046,90,3,7,0.7619046,0.06046863414983545,female,365.25,54,Clinical measures,SBP_elevated,#2ca02c,3252.0
55,0.55353534,65,90,33,0.55353534,0.0035793576372358978,female,365.25,55,Clinical measures,SBP_high,#2ca02c,2596.0
55,0.45122886,70,84,31,0.45122886,0.003953908075036801,female,365.25,55,Clinical measures,SBP_high,#2ca02c,2596.0
55,0.42437962,75,71,42,0.42437962,0.003445114051978068,female,365.25,55,Clinical measures,SBP_high,#2ca02c,2596.0
55,0.4288537,80,44,46,0.4288537,0.0038922625254127373,female,365.25,55,Clinical measures,SBP_high,#2ca02c,2596.0
55,0.41862738,85,30,17,0.41862738,0.009125978618950864,female,365.25,55,Clinical measures,SBP_high,#2ca02c,2596.0
55,0.26190475,90,12,7,0.26190475,0.02916924288360834,female,365.25,55,Clinical measures,SBP_high,#2ca02c,2596.0
56,0.4408213,65,23,54,0.4408213,0.0046014049062302175,female,365.25,56,Clinical measures,DBP_normal,#2ca02c,3644.0
56,0.5429505,70,21,51,0.5429505,0.005793864364416014,female,365.25,56,Clinical measures,DBP_normal,#2ca02c,3644.0
56,0.42063487,75,21,57,0.42063487,0.0060040427878756035,female,365.25,56,Clinical measures,DBP_normal,#2ca02c,3644.0
56,0.27083337,80,12,42,0.27083337,0.006586272615092888,female,365.25,56,Clinical measures,DBP_normal,#2ca02c,3644.0
56,0.18589759,85,6,26,0.18589759,0.005618014485917556,female,365.25,56,Clinical measures,DBP_normal,#2ca02c,3644.0
57,0.64563954,65,86,40,0.64563954,0.0029765506731867404,female,365.25,57,Clinical measures,DBP_elevated,#2ca02c,2357.0
57,0.47369432,70,84,31,0.47369432,0.004011461347760783,female,365.25,57,Clinical measures,DBP_elevated,#2ca02c,2357.0
57,0.57910836,75,78,44,0.57910836,0.0032167563215808204,female,365.25,57,Clinical measures,DBP_elevated,#2ca02c,2357.0
57,0.596875,80,65,32,0.596875,0.003980417040364453,female,365.25,57,Clinical measures,DBP_elevated,#2ca02c,2357.0
57,0.60833335,85,52,15,0.60833335,0.007091673523491087,female,365.25,57,Clinical measures,DBP_elevated,#2ca02c,2357.0
57,0.38339925,90,23,11,0.38339925,0.01416050859554451,female,365.25,57,Clinical measures,DBP_elevated,#2ca02c,2357.0
58,0.6898268,65,165,14,0.6898268,0.007238770787259038,female,365.25,58,Clinical measures,DBP_high,#2ca02c,1087.0
58,0.45724404,70,153,12,0.45724404,0.0088925757810446,female,365.25,58,Clinical measures,DBP_high,#2ca02c,1087.0
58,0.6860231,75,153,13,0.6860231,0.009434234557425612,female,365.25,58,Clinical measures,DBP_high,#2ca02c,1087.0
58,0.5421588,80,127,24,0.5421588,0.005664153776788838,female,365.25,58,Clinical measures,DBP_high,#2ca02c,1087.0
58,0.56013256,85,96,11,0.56013256,0.009775286587500964,female,365.25,58,Clinical measures,DBP_high,#2ca02c,1087.0
58,0.6925926,90,45,6,0.6925926,0.023819054525565327,female,365.25,58,Clinical measures,DBP_high,#2ca02c,1087.0
59,0.58062506,65,80,30,0.58062506,0.004310275883652904,female,365.25,59,Clinical measures,GLU_normal,#2ca02c,2587.0
59,0.5506494,70,66,35,0.5506494,0.0038751661139180375,female,365.25,59,Clinical measures,GLU_normal,#2ca02c,2587.0
59,0.5101744,75,72,43,0.5101744,0.0034435302378468245,female,365.25,59,Clinical measures,GLU_normal,#2ca02c,2587.0
59,0.3250361,80,66,42,0.3250361,0.0031394177932120705,female,365.25,59,Clinical measures,GLU_normal,#2ca02c,2587.0
59,0.5243902,85,41,20,0.5243902,0.00774079113110224,female,365.25,59,Clinical measures,GLU_normal,#2ca02c,2587.0
59,0.50420165,90,17,7,0.50420165,0.03398418215007889,female,365.25,59,Clinical measures,GLU_normal,#2ca02c,2587.0
60,0.66944444,65,100,18,0.66944444,0.006398553049336804,female,365.25,60,Clinical measures,GLU_pre,#2ca02c,2020.0
60,0.5447313,70,101,28,0.5447313,0.004838328698882543,female,365.25,60,Clinical measures,GLU_pre,#2ca02c,2020.0
60,0.533288,75,92,40,0.533288,0.003403208201966015,female,365.25,60,Clinical measures,GLU_pre,#2ca02c,2020.0
60,0.56178105,80,77,35,0.56178105,0.0034934493070074442,female,365.25,60,Clinical measures,GLU_pre,#2ca02c,2020.0
60,0.57482994,85,49,30,0.57482994,0.0045296053957767455,female,365.25,60,Clinical measures,GLU_pre,#2ca02c,2020.0
60,0.6203704,90,18,6,0.6203704,0.04074275776230473,female,365.25,60,Clinical measures,GLU_pre,#2ca02c,2020.0
61,0.43817595,65,146,19,0.43817595,0.00609671418449999,female,365.25,61,Clinical measures,GLU_diabetic,#2ca02c,1388.0
61,0.5234765,70,143,14,0.5234765,0.006263798332090196,female,365.25,61,Clinical measures,GLU_diabetic,#2ca02c,1388.0
61,0.5374135,75,136,17,0.5374135,0.005879097927457893,female,365.25,61,Clinical measures,GLU_diabetic,#2ca02c,1388.0
61,0.68031836,80,112,23,0.68031836,0.004020630366608282,female,365.25,61,Clinical measures,GLU_diabetic,#2ca02c,1388.0
61,0.7218045,85,76,21,0.7218045,0.0046512747796410925,female,365.25,61,Clinical measures,GLU_diabetic,#2ca02c,1388.0
61,0.53065133,90,29,9,0.53065133,0.012648973659379847,female,365.25,61,Clinical measures,GLU_diabetic,#2ca02c,1388.0
61,0.4722222,95,12,3,0.4722222,0.025953985307487,female,365.25,61,Clinical measures,GLU_diabetic,#2ca02c,1388.0
62,0.64755553,65,125,27,0.64755553,0.0049514487509701366,female,365.25,62,Clinical measures,HBA1C_normal,#2ca02c,1648.0
62,0.5768921,70,108,23,0.5768921,0.005102451653667659,female,365.25,62,Clinical measures,HBA1C_normal,#2ca02c,1648.0
62,0.5888832,75,122,16,0.5888832,0.009785985714898283,female,365.25,62,Clinical measures,HBA1C_normal,#2ca02c,1648.0
